LocationName,Date,SiteName,LocationGroup,WeekDay,BRCYear,BRCQuarter,BRCMonth,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount,X,Y,OBJECTID
Stonegate,04/06/2018,York,,Monday,2018,,June,23,7747,7106,14853,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,05/06/2018,York,,Tuesday,2018,,June,23,9212,8234,17446,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,06/06/2018,York,,Wednesday,2018,,June,23,8521,7847,16368,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,07/06/2018,York,,Thursday,2018,,June,23,9082,8124,17206,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,08/06/2018,York,,Friday,2018,,June,23,9640,8774,18414,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,09/06/2018,York,,Saturday,2018,,June,23,15990,14858,30848,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,10/06/2018,York,,Sunday,2018,,June,23,10193,8770,18963,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,11/06/2018,York,,Monday,2018,,June,24,7779,7536,15315,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,12/06/2018,York,,Tuesday,2018,,June,24,8670,7554,16224,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,13/06/2018,York,,Wednesday,2018,,June,24,8180,7546,15726,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,14/06/2018,York,,Thursday,2018,,June,24,8508,7618,16126,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,15/06/2018,York,,Friday,2018,,June,24,10466,9701,20167,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,16/06/2018,York,,Saturday,2018,,June,24,15454,14182,29636,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,17/06/2018,York,,Sunday,2018,,June,24,10365,9170,19535,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,18/06/2018,York,,Monday,2018,,June,25,8373,7495,15868,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,19/06/2018,York,,Tuesday,2018,,June,25,8623,7156,15779,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,20/06/2018,York,,Wednesday,2018,,June,25,8963,7836,16799,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,21/06/2018,York,,Thursday,2018,,June,25,9350,8034,17384,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,22/06/2018,York,,Friday,2018,,June,25,10310,9229,19539,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,23/06/2018,York,,Saturday,2018,,June,25,16782,14933,31715,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,24/06/2018,York,,Sunday,2018,,June,25,9545,8258,17803,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,01/07/2018,York,,Sunday,2018,,June,26,11065,9456,20521,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,25/06/2018,York,,Monday,2018,,June,26,8779,7742,16521,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,26/06/2018,York,,Tuesday,2018,,June,26,8545,7630,16175,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,27/06/2018,York,,Wednesday,2018,,June,26,9323,8237,17560,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,28/06/2018,York,,Thursday,2018,,June,26,9070,8389,17459,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,29/06/2018,York,,Friday,2018,,June,26,11553,10536,22089,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,30/06/2018,York,,Saturday,2018,,June,26,15881,14256,30137,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,02/07/2018,York,,Monday,2018,,July,27,9151,8068,17219,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,03/07/2018,York,,Tuesday,2018,,July,27,9011,8065,17076,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,04/07/2018,York,,Wednesday,2018,,July,27,9522,8105,17627,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,05/07/2018,York,,Thursday,2018,,July,27,9691,8465,18156,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,06/07/2018,York,,Friday,2018,,July,27,11283,10307,21590,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,07/07/2018,York,,Saturday,2018,,July,27,15849,14033,29882,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,08/07/2018,York,,Sunday,2018,,July,27,11714,10544,22258,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,09/07/2018,York,,Monday,2018,,July,28,9553,8399,17952,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,10/07/2018,York,,Tuesday,2018,,July,28,9510,8113,17623,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,11/07/2018,York,,Wednesday,2018,,July,28,9512,8414,17926,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,12/07/2018,York,,Thursday,2018,,July,28,10009,8437,18446,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,13/07/2018,York,,Friday,2018,,July,28,11300,10017,21317,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,14/07/2018,York,,Saturday,2018,,July,28,16924,15803,32727,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,15/07/2018,York,,Sunday,2018,,July,28,10988,9605,20593,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,16/07/2018,York,,Monday,2018,,July,29,9455,8407,17862,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,17/07/2018,York,,Tuesday,2018,,July,29,9944,8831,18775,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,18/07/2018,York,,Wednesday,2018,,July,29,10508,9474,19982,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,19/07/2018,York,,Thursday,2018,,July,29,10594,9547,20141,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,20/07/2018,York,,Friday,2018,,July,29,11817,10308,22125,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,21/07/2018,York,,Saturday,2018,,July,29,18618,16396,35014,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,22/07/2018,York,,Sunday,2018,,July,29,12489,10947,23436,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,23/07/2018,York,,Monday,2018,,July,30,9911,9532,19443,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,24/07/2018,York,,Tuesday,2018,,July,30,11255,9603,20858,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,25/07/2018,York,,Wednesday,2018,,July,30,12239,11087,23326,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,26/07/2018,York,,Thursday,2018,,July,30,10476,9212,19688,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,27/07/2018,York,,Friday,2018,,July,30,10156,9362,19518,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,28/07/2018,York,,Saturday,2018,,July,30,18047,16229,34276,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,29/07/2018,York,,Sunday,2018,,July,30,10545,9132,19677,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,01/08/2018,York,,Wednesday,2018,,August,31,12881,10896,23777,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,02/08/2018,York,,Thursday,2018,,August,31,11339,10481,21820,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,03/08/2018,York,,Friday,2018,,August,31,12498,11321,23819,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,04/08/2018,York,,Saturday,2018,,August,31,18946,16915,35861,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,05/08/2018,York,,Sunday,2018,,August,31,12238,10568,22806,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,30/07/2018,York,,Monday,2018,,August,31,11077,9723,20800,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,31/07/2018,York,,Tuesday,2018,,August,31,11819,10295,22114,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,06/08/2018,York,,Monday,2018,,August,32,12286,10743,23029,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,07/08/2018,York,,Tuesday,2018,,August,32,12216,10517,22733,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,08/08/2018,York,,Wednesday,2018,,August,32,12086,10377,22463,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,09/08/2018,York,,Thursday,2018,,August,32,12125,10747,22872,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,10/08/2018,York,,Friday,2018,,August,32,12391,10860,23251,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,11/08/2018,York,,Saturday,2018,,August,32,18033,15900,33933,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,12/08/2018,York,,Sunday,2018,,August,32,11790,10282,22072,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,13/08/2018,York,,Monday,2018,,August,33,10094,9018,19112,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,14/08/2018,York,,Tuesday,2018,,August,33,12183,10372,22555,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,15/08/2018,York,,Wednesday,2018,,August,33,12386,10504,22890,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,16/08/2018,York,,Thursday,2018,,August,33,11925,10885,22810,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,17/08/2018,York,,Friday,2018,,August,33,12218,10831,23049,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,18/08/2018,York,,Saturday,2018,,August,33,18522,16171,34693,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,19/08/2018,York,,Sunday,2018,,August,33,12304,10326,22630,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,20/08/2018,York,,Monday,2018,,August,34,11102,9818,20920,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,21/08/2018,York,,Tuesday,2018,,August,34,11707,10251,21958,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,22/08/2018,York,,Wednesday,2018,,August,34,10585,9995,20580,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,23/08/2018,York,,Thursday,2018,,August,34,10527,9386,19913,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,24/08/2018,York,,Friday,2018,,August,34,11318,10380,21698,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,25/08/2018,York,,Saturday,2018,,August,34,17028,15256,32284,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,26/08/2018,York,,Sunday,2018,,August,34,14824,12715,27539,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,01/09/2018,York,,Saturday,2018,,September,35,16103,14334,30437,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,02/09/2018,York,,Sunday,2018,,September,35,10617,9169,19786,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,27/08/2018,York,,Monday,2018,,September,35,13646,12062,25708,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,28/08/2018,York,,Tuesday,2018,,September,35,10969,9834,20803,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,29/08/2018,York,,Wednesday,2018,,September,35,10939,9770,20709,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,30/08/2018,York,,Thursday,2018,,September,35,11274,10258,21532,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,31/08/2018,York,,Friday,2018,,September,35,12011,10952,22963,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,03/09/2018,York,,Monday,2018,,September,36,8819,7938,16757,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,04/09/2018,York,,Tuesday,2018,,September,36,8272,7507,15779,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,05/09/2018,York,,Wednesday,2018,,September,36,8599,7813,16412,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,06/09/2018,York,,Thursday,2018,,September,36,8399,7708,16107,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,07/09/2018,York,,Friday,2018,,September,36,9501,8531,18032,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,08/09/2018,York,,Saturday,2018,,September,36,15833,14173,30006,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,09/09/2018,York,,Sunday,2018,,September,36,10773,9274,20047,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,10/09/2018,York,,Monday,2018,,September,37,8131,7455,15586,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,11/09/2018,York,,Tuesday,2018,,September,37,8713,7854,16567,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,12/09/2018,York,,Wednesday,2018,,September,37,10209,8883,19092,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,13/09/2018,York,,Thursday,2018,,September,37,9546,8337,17883,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,14/09/2018,York,,Friday,2018,,September,37,10244,9106,19350,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,15/09/2018,York,,Saturday,2018,,September,37,17164,15066,32230,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,16/09/2018,York,,Sunday,2018,,September,37,11713,10197,21910,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,17/09/2018,York,,Monday,2018,,September,38,8731,7965,16696,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,18/09/2018,York,,Tuesday,2018,,September,38,8776,7434,16210,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,19/09/2018,York,,Wednesday,2018,,September,38,8965,8017,16982,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,20/09/2018,York,,Thursday,2018,,September,38,7779,7224,15003,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,21/09/2018,York,,Friday,2018,,September,38,10408,9146,19554,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,22/09/2018,York,,Saturday,2018,,September,38,18001,16027,34028,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,23/09/2018,York,,Sunday,2018,,September,38,10904,9690,20594,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,24/09/2018,York,,Monday,2018,,September,39,8746,7864,16610,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,25/09/2018,York,,Tuesday,2018,,September,39,8317,7773,16090,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,26/09/2018,York,,Wednesday,2018,,September,39,8726,7813,16539,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,27/09/2018,York,,Thursday,2018,,September,39,8501,7946,16447,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,28/09/2018,York,,Friday,2018,,September,39,10154,9346,19500,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,29/09/2018,York,,Saturday,2018,,September,39,17457,16080,33537,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,30/09/2018,York,,Sunday,2018,,September,39,10919,9529,20448,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,01/10/2018,York,,Monday,2018,,October,40,7283,6742,14025,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,02/10/2018,York,,Tuesday,2018,,October,40,8406,7456,15862,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,03/10/2018,York,,Wednesday,2018,,October,40,8512,7719,16231,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,04/10/2018,York,,Thursday,2018,,October,40,8028,7363,15391,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,05/10/2018,York,,Friday,2018,,October,40,9336,9049,18385,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,06/10/2018,York,,Saturday,2018,,October,40,16739,15393,32132,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,07/10/2018,York,,Sunday,2018,,October,40,12182,10729,22911,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,08/10/2018,York,,Monday,2018,,October,41,7905,7116,15021,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,09/10/2018,York,,Tuesday,2018,,October,41,7621,7147,14768,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,10/10/2018,York,,Wednesday,2018,,October,41,8635,8050,16685,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,11/10/2018,York,,Thursday,2018,,October,41,7907,7301,15208,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,12/10/2018,York,,Friday,2018,,October,41,8817,8358,17175,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,13/10/2018,York,,Saturday,2018,,October,41,17568,16053,33621,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,14/10/2018,York,,Sunday,2018,,October,41,9825,8708,18533,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,15/10/2018,York,,Monday,2018,,October,42,8005,7329,15334,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,16/10/2018,York,,Tuesday,2018,,October,42,8542,7702,16244,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,17/10/2018,York,,Wednesday,2018,,October,42,8800,7940,16740,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,18/10/2018,York,,Thursday,2018,,October,42,8016,7471,15487,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,19/10/2018,York,,Friday,2018,,October,42,10924,9652,20576,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,20/10/2018,York,,Saturday,2018,,October,42,18399,16947,35346,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,21/10/2018,York,,Sunday,2018,,October,42,13122,11311,24433,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,22/10/2018,York,,Monday,2018,,October,43,10425,9028,19453,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,23/10/2018,York,,Tuesday,2018,,October,43,10445,9516,19961,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,24/10/2018,York,,Wednesday,2018,,October,43,10077,9303,19380,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,25/10/2018,York,,Thursday,2018,,October,43,9806,9229,19035,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,26/10/2018,York,,Friday,2018,,October,43,12305,11055,23360,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,27/10/2018,York,,Saturday,2018,,October,43,17922,16690,34612,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,28/10/2018,York,,Sunday,2018,,October,43,12023,10617,22640,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,01/11/2018,York,,Thursday,2018,,November,44,11400,10733,22133,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,02/11/2018,York,,Friday,2018,,November,44,12954,12059,25013,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,03/11/2018,York,,Saturday,2018,,November,44,18211,16230,34441,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,04/11/2018,York,,Sunday,2018,,November,44,10490,9489,19979,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,29/10/2018,York,,Monday,2018,,November,44,10714,10246,20960,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,30/10/2018,York,,Tuesday,2018,,November,44,10751,9494,20245,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,31/10/2018,York,,Wednesday,2018,,November,44,10910,9967,20877,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,05/11/2018,York,,Monday,2018,,November,45,7576,6890,14466,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,06/11/2018,York,,Tuesday,2018,,November,45,6657,6436,13093,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,07/11/2018,York,,Wednesday,2018,,November,45,6610,6218,12828,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,08/11/2018,York,,Thursday,2018,,November,45,7878,7875,15753,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,09/11/2018,York,,Friday,2018,,November,45,10666,10303,20969,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,10/11/2018,York,,Saturday,2018,,November,45,19773,19507,39280,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,11/11/2018,York,,Sunday,2018,,November,45,10650,10343,20993,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,12/11/2018,York,,Monday,2018,,November,46,6859,6598,13457,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,13/11/2018,York,,Tuesday,2018,,November,46,7173,7136,14309,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,14/11/2018,York,,Wednesday,2018,,November,46,7364,7464,14828,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,15/11/2018,York,,Thursday,2018,,November,46,9806,9170,18976,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,16/11/2018,York,,Friday,2018,,November,46,11997,11211,23208,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,17/11/2018,York,,Saturday,2018,,November,46,23982,21502,45484,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,18/11/2018,York,,Sunday,2018,,November,46,13595,12372,25967,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,19/11/2018,York,,Monday,2018,,November,47,8965,8739,17704,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,20/11/2018,York,,Tuesday,2018,,November,47,7694,7517,15211,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,21/11/2018,York,,Wednesday,2018,,November,47,9155,8640,17795,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,22/11/2018,York,,Thursday,2018,,November,47,10373,9710,20083,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,23/11/2018,York,,Friday,2018,,November,47,14319,13787,28106,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,24/11/2018,York,,Saturday,2018,,November,47,25547,22984,48531,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,25/11/2018,York,,Sunday,2018,,November,47,15286,13885,29171,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,01/12/2018,York,,Saturday,2018,,December,48,20092,18732,38824,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,02/12/2018,York,,Sunday,2018,,December,48,17375,15882,33257,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,26/11/2018,York,,Monday,2018,,December,48,9935,9500,19435,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,27/11/2018,York,,Tuesday,2018,,December,48,8290,7989,16279,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,28/11/2018,York,,Wednesday,2018,,December,48,9416,8829,18245,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,29/11/2018,York,,Thursday,2018,,December,48,9981,9332,19313,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,30/11/2018,York,,Friday,2018,,December,48,15934,14453,30387,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,03/12/2018,York,,Monday,2018,,December,49,12096,11784,23880,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,04/12/2018,York,,Tuesday,2018,,December,49,10887,10472,21359,,,,,,,-1.08368523748903,53.9608403650247,5
Stonegate,05/12/2018,York,,Wednesday,2018,,December,49,10333,10207,20540,,,,,,,-1.08368523748903,53.9608403650247,5
